,lamJ_0.8_sigJ_0.1,lamJ_0.9_sigJ_0.2,lamJ_1.0_sigJ_0.3,lamJ_1.1_sigJ_0.4,lamJ_1.2_sigJ_0.5,lamJ_1.3_sigJ_0.6,lamJ_1.4_sigJ_0.7,lamJ_1.5_sigJ_0.8,lamJ_1.6_sigJ_0.9,lamJ_1.7_sigJ_1.0
16,0.04346584408273256,0.12234769293976144,2.104655159543541,0.09762367756959756,2.5704359339310487,0.44133108174644686,1.0051891435937899,0.2989264312010418,0.3461134732846862,-0.7875584845361324
17,-0.18251750397852373,0.7767925899169991,0.9061603172317062,0.2799708094251736,0.04582002179619282,0.5006099780987606,2.024721347947777,0.46090539228619154,5.0805786022304185,2.617068326334528
18,0.9599021992304438,0.7268468638601019,0.22479092429395045,-0.545934106400896,1.085264822061422,-0.24833620775197623,-0.8558035885444251,1.6825715965089947,0.7888429062638359,0.6823022057167226
19,0.05629020764539111,-0.028020791980773313,0.5722996703714998,0.4980105324707965,0.7460665962845368,0.07294637179168997,-0.4509705538838191,-0.028048656396644778,-1.0030432763090897,-2.6459037714864424
20,0.8384923101058448,0.3503769496933384,-0.2842838698387167,0.8491717933306695,0.03538740519036819,1.0928085303790813,-2.432860985317857,3.362694637185524,-0.4073685989334108,3.4426517196814994
21,0.9873350045071508,0.6772260613185669,-0.12131706316639065,0.37132735175789866,0.00236985576172305,0.36892295777464146,0.5051343436852591,0.2597546999189603,2.1354721213566896,2.963788251828046
22,0.05989371127803357,0.632264358930265,0.09589352987052942,0.26094429922908585,0.6258660813569032,1.0154894369504361,0.854559501325784,1.3736760405119526,0.9744470422559743,5.410910901077507
23,0.3594204815710966,0.09741501951664033,0.45056658775811126,0.7080658869794609,1.1790046180015379,0.038363239747096475,-1.3475584724197431,0.12112122661809621,0.29594165672001443,0.7379853950842782
24,0.2548904649082965,0.24130545514598786,0.25570607401004786,0.0800758308607063,0.1331642941756646,-1.2876526652305658,2.0878269207526854,0.6935734236335955,1.8446108660318914,-0.3418562596854797
25,0.4049175984346093,0.8559675242397039,-0.3938591294547469,-0.13579611733508154,0.24229908266891945,-0.11795912031467207,-0.20533342247857883,0.7599155033726426,1.6109178041487509,-2.8551725548883935
26,0.24109263192708094,0.3875775207267568,-0.45031984055632995,-0.21183253563185248,-0.6437966122213163,-0.04351856867536885,2.2508885387926747,2.6299051308626726,0.26415774516165885,-0.07205182955826206
27,0.6322663934114495,0.8835869767753216,0.3628839102097554,1.3924063992044382,-0.1827663175109162,0.6177602489685844,0.10919678960917201,-0.38872538165070536,-0.20061571040741938,0.7737916006350959
28,0.5209316385116787,0.5851022395029418,0.5866280455079352,0.42272544228501896,-0.298817581169335,0.3691328035165907,3.127652760036696,0.23633644952589625,0.9201180096417372,-0.4868687941614407
29,0.6202546392643979,-0.5435375542310417,1.080598324987562,0.4652468408266487,1.3789300963069242,1.3561489384581384,0.08261825765286601,0.03242274145730589,-0.5675046444993861,2.1243470821112647
30,0.050680131976207146,0.13351656731199243,-0.00337586854019091,-0.9181459604103294,0.6119950408491293,0.24185305479449315,-1.3447476048488505,-0.8882741498729512,-1.8715391674625645,0.24101070902966565
31,0.7109083359735258,1.454371705061751,-0.19361122232655606,1.2048165995455105,0.6876701262090488,2.5226294064206556,-1.0475648763497731,0.39632615617747446,3.816175998060572,-1.2401642877939232
32,0.8976587442116162,0.17598885763996425,-0.28015484895103365,0.16859291838637938,-1.4587724080509528,-1.2366450275908263,0.10296620462686404,-0.5768012674914998,1.7474798313139408,0.08816299747093458
33,0.24040305997230527,0.14286063792177264,1.5650410877173124,0.10435408956088264,0.4470035851435176,-0.6192563175495142,0.3692067308400573,0.08922634242727157,-1.3246818907612046,0.3308480880418154
34,0.6673852646197618,0.5219449835831527,1.1902104794234838,0.3336133741362465,0.19533676169444056,0.8492829724230588,0.36206802730329557,1.6231199831042236,-0.2211719635201258,0.34080116784403647
35,0.42622235425735866,0.874318642598549,1.0117018003713156,2.703096915953309,-0.14104325998667688,0.5117217618330533,-0.49814043688675647,0.959169791035989,0.11402283938237746,0.4898066605075193
36,0.27377959088276194,0.20483762420314866,1.8124980400564756,-0.01283443061057532,0.2535982471379531,0.5449740362654897,0.13865460158275789,0.6176254609039113,3.215096325586803,0.3435246232062434
37,0.4833588610095012,0.15792434350533668,-0.2972257925018458,0.8105059038063311,1.028451211347075,0.07014271334702446,1.384888827507131,1.3068582229491752,3.3435363635575417,0.9111817511412694
38,0.665940050898604,0.3355573461281505,3.1664521828817627,0.160888619185926,0.2410535737184924,-0.2376691686022684,-0.07658053518629049,0.6402798701004733,-1.6620143767911881,-1.6329238312556131
39,0.6584946380102007,0.1511444847070846,0.06585178200192754,0.36914562554684704,1.3093179356294864,0.38299452758767816,0.011004946810211469,-0.6400875089328895,3.0495301360813643,5.014732790761144
40,0.8024307170822249,0.02980793633841944,0.476881749897821,1.1101914231290402,2.7885483669252467,0.8112098463208122,2.686776080511133,-0.0852535257937787,-1.3615909024900796,-0.8273539648575208
41,0.21132017451639395,1.1756870475699208,0.46711190905041344,-0.8057837785769338,1.0709085808906065,0.6976728292658426,0.27273638202534456,-0.25626411384503295,1.2490893527826774,0.12918038625708306
42,0.3993313427282613,-0.02123490580753845,0.2670749487753922,-0.2873652941305154,0.9126373213792629,2.4107261293049373,-0.4566642771375787,-0.4074720053882392,0.34096425977723377,3.7211196680020984
43,0.24984269322875066,0.4912877536028063,-0.5664135598600438,-0.5554615476086721,-0.17526707939247158,1.511902348122541,0.16386030037176044,0.020201254285514864,0.09827000619159953,-1.0534405713327264
44,0.16366474118979518,0.13171191267033605,1.5006755156459883,0.10760520015514419,-0.04399083772631432,-0.1904852362945116,0.3449467503989896,0.34072287158432424,2.5419990920962148,-1.2286504859734033
45,1.0076797856817596,0.6804482833201421,1.431046434590984,1.5059824662761698,-0.33976887006744355,0.09578469301455217,-1.0576046558713155,-0.20574142569182238,0.17652811408685673,0.23396797806471772
46,1.2950482332325608,0.2285403721272314,1.127951931778882,0.634749306587044,0.503838653595291,2.1492202865521057,-1.3998386211195528,-1.8848118343599876,0.2956197277181439,-0.013625782084546567
47,0.2630571092297176,-0.15735999845803095,0.45668152427888575,-0.47300239079777967,0.5662848657026152,-0.9263874804188028,-0.19838647863552497,-0.873054677285105,3.4735813639678415,1.9364802712883982
48,1.2833396290304158,-0.013748172886221405,-0.1070966766978754,1.2361580561072802,0.16846499000886453,0.43820775062893436,0.8201423812376992,0.20142237984239791,-0.33960980465724866,4.107792228071881
49,0.7658046852457893,0.02124738229295514,1.5885777016376394,1.7526498891503532,0.29498202694996767,0.419663317201788,1.2628933936007805,0.25990649821876105,1.8055415599646956,0.08294673188710425
50,0.024196703484516607,0.07977414160059998,1.1765485348024447,0.732084740142408,-0.19998796859232246,-1.53650271569356,0.8226057185853203,-0.2790595266485453,-0.23021436243622784,-1.4752181511796807
51,0.6809172273804527,0.8946371041814869,0.17749307932622324,0.1524288484422813,2.890876842790349,-0.674590150951595,1.892184143090026,1.235673893939552,0.9611169704471344,1.0905143101590324
52,0.35379080952357916,0.7584542359084062,0.5910530006685863,0.7392762626554727,-0.24530163277904848,0.5307200636088396,-0.01244442297374626,0.0519132217629209,-1.4544904478919514,-0.06892197158928351
53,0.648905031210995,-0.08399457670515843,0.18741078500874353,0.21535420793230634,0.23603231683717715,1.548336783432782,1.3364852615232765,-0.07579913095086022,2.272042910399211,1.6715363792724207
54,0.5550903845601728,-0.1592494726360219,-1.0561359637085153,0.8854162995352235,0.8052209721094788,1.344170633605735,-0.7263461796080138,-2.1595867575257666,1.3692444240360577,-3.2401576478800944
55,-0.08910451351190007,1.158091188735848,-0.08076335258264561,1.0650751158742708,1.3587203443627645,0.3003883627092239,-0.34879034102581064,-0.1082346991731792,-0.6109251016558277,0.12322837752448804
56,0.8081324295942025,0.42180849723735175,0.37514684233610085,0.5923762697594998,0.1530849113209699,1.0986120024157324,0.12939184985409877,-1.7723628031400942,-0.0068868343864126325,2.5666923896659193
57,0.130435705658312,0.49869230148271826,0.6541502310130562,0.858472920332402,0.5728147670385705,-1.4800142390768434,0.6638558814727,1.0550608837246027,-0.6099745414808999,0.8532924185746447
58,0.008977975523047702,0.2643215430424116,-0.04017132802968326,0.6215927026928627,-0.3672933217446667,0.47919908958250734,0.20030018341761507,2.3577017985094386,0.5929542791361084,1.1298669985908063
59,-0.1417240639760966,-0.14943794284102702,0.016123609538847367,0.4347599921167764,1.288070092486529,0.4888026768742,0.6700792329864409,1.1638609033096723,1.4730460008473272,0.2813277661142764
60,1.3034086065396675,0.89537444589253,0.5775979784414966,1.465570468953418,1.0524666201313342,-1.1946888071259436,0.3390281641168409,5.2438435178897365,-0.31899969680359963,-1.346609149516482
61,0.3892558738002295,0.1035653982461291,0.1321915704249221,-0.3809173776339051,0.08913903300893518,-0.5744238879934942,-0.570019467205409,1.0090524300847905,1.3089174309274019,-0.7671851043650417
62,0.027135481296782088,0.32477168279805335,1.3251675308837956,-0.9399209248777791,0.05244176245617871,0.06757953494629446,0.5503889821326291,-0.39076173904855477,1.2589987772007207,0.8632843299112747
63,-0.12549377850092475,-0.0626286333153899,-0.5209972442746583,0.4320212447838622,2.158484507875106,-0.5088467699801362,0.8404706414719767,1.537387030395673,2.176155252872371,0.8613536936547022
64,1.1315644058407366,0.2307577839160286,0.16030215221533495,-0.1466416466012992,0.25892231004067007,-0.22515164260373188,1.138625807926387,0.014549103484516657,0.7751128195514817,2.7198152549484482
65,0.4194506389249362,0.4966565923018624,-0.4354629616717905,0.9716864922804189,-0.9849399809494834,0.7910817576065232,1.110303148371299,-2.0316299699945195,-0.9319076163018103,-1.647661531066285
66,0.5425513021689874,0.40066247149513223,1.197082755315496,-0.1885371594675267,1.1906928496107483,0.8950211701537636,0.1943964542888587,4.321102095621311,-1.0354499326772526,1.1614671437252908
67,0.4990538955184636,1.3909034658648163,0.7166729386508571,0.3523393588050229,1.4800607603455807,0.3183715080847232,-0.13536217270572684,0.30003796368402924,0.8753668617677188,5.383333985541985
68,0.004694717541166266,0.10086168349551947,0.4657613728438976,-0.134999636668367,0.2786425854476481,0.9179215361674441,0.12059768905998189,0.9265629056286029,0.14125840800452683,-1.9075369667616635
69,0.19496277150329244,-0.6639335153756877,-0.0998791691194697,0.21346452761718424,1.1386294581518333,0.7524325834371177,0.26035636831872766,0.03167006915136922,0.632211654651243,3.3748500306361446
70,0.3720953807932124,0.3465979740704148,0.510009989625428,-0.0767581137492574,0.4243555699570726,0.1445649143008074,-0.8432670759130905,-1.017024354406459,-1.3625222132971122,0.586219971598386
71,-0.21737320197497761,0.6757405632532731,1.0926600935294695,-0.06401467112507686,-0.028585779448281445,1.1630398089114242,0.1586534693613394,0.7443193507354146,0.2081470036909907,-0.9233167999443512
72,0.23361386038567908,0.844042782340045,0.08768566744036807,1.65751594795575,0.5163073812670735,1.477897752111245,0.5259772202638954,-0.005879955573486195,1.9461282290701944,3.8484452682096304
73,0.6992532376938072,0.3602333462615879,0.5947727278581108,-0.316950692342992,-0.29813241525346956,-0.5825770103072185,-1.972577436555432,0.8230710369032295,2.794131392728629,-2.8054124497635406
74,0.5379332213864804,1.0527133344725683,-0.26052372922155986,1.9995320226762279,0.7570616932762084,1.4837216671700362,0.8338124707554736,1.4570960877359531,-0.23659495472585582,-0.5635806737316178
75,-0.024208110188157744,0.19595407382063412,1.3457987999414,0.6208543601233052,0.7808801647986691,0.21412560443729253,0.3931160486868276,-0.7029677393534821,-1.0208693693515642,1.1654382883371401
76,0.6002132194345983,-0.13816088377475344,0.5058525624019333,1.779473949679748,0.2623596648634964,1.0312097279846815,-0.4078356493087459,3.0964056731786957,-0.3700059325707181,1.4006218173880958
77,0.9700806106771336,0.7981458667073258,0.5694852627944166,0.43437107169947203,0.5346282108157916,0.40859915273627256,0.8289826028299513,-0.8157450327181228,-0.022706251413572104,-1.91595695509329
78,1.1202995458480705,0.9071851032274539,0.20424750175132378,0.14705135368308161,0.5416211419177024,2.051507837239715,1.7735293263463798,-0.9452770387046077,-0.7130666705138887,-0.4680953093334142
79,0.5201357578865701,1.0428270644154916,0.745289065821535,1.302842006260327,0.13845294931725866,-0.06851019748468101,-0.35959466336685547,0.590317330843938,0.7184095474175952,3.2666144443726473
80,0.6829156035546474,0.3395997030647981,0.3616674167134095,0.2538722879014149,0.5580226915708454,2.5104552652023107,-0.5599590591697075,0.5138280192976594,0.6266456222918046,0.03720787313996998
81,0.7690650400853482,0.48177690493601855,0.6008286037511827,0.08242774927500723,1.913873344817881,-1.4753291211000337,1.1880330874117644,-1.5024089983480018,0.7743369042842887,0.7714045754342402
82,0.553205018346663,0.6808437095097947,0.8267483779884023,0.6765424240555812,-0.6810983054149781,-0.32701190881039566,0.3514372005401204,0.436662937505392,0.21955334593797896,0.5289298732153865
83,1.02715281332024,1.1140588370956874,1.0519843849760815,-0.3981399206243665,0.2317374242664672,1.345243954535488,-0.025390513969556494,0.6097660335123989,1.394014920505653,0.7251198572856253
84,0.41670457411066564,-0.04292179248929118,0.991820255780492,1.8173026668598355,0.37287340323186435,3.224869236465754,1.5557239918973085,0.8339995784937979,1.4892839598645975,3.981926251455793
85,0.3702255370109917,0.5898023063644624,1.1410245048764893,0.6657695084465819,0.42848731902888293,0.5290563486980211,-0.4800992414390796,0.6083837351353197,-1.1116059658782178,-1.421453237065072
86,0.9466977812066982,-0.2869642768356836,0.09620744092714603,-0.08000966210594382,-0.7301817542231045,0.07946337590406938,-0.41616042238291384,0.7867785959618956,-0.9191491449778255,0.9421242570977644
87,0.8946131163465247,0.7711596082210231,-0.4882658692864052,1.7520676513918563,0.45569294976417507,-0.161765815052185,0.2824381839151381,1.3123537368270692,0.34066500024546353,4.823513948441899
88,0.04453530175526843,0.577501928090474,0.5486840929943789,0.1684104506750225,0.5581187674676444,1.3295213178099137,-2.2213327485704517,-0.4141082290463276,-0.04876021423922833,-1.70385463985245
89,0.5351753463517273,0.8786244741709635,-0.5944347290265624,0.3252110908845228,1.432662713006564,0.7495501359172607,1.6179037910756668,2.737763206133022,-1.0518820781444154,2.1713591332074995
90,0.38713719648360945,0.4982113079584316,0.18970837038048136,0.28269322766489263,0.857319399867,0.0896854846327371,0.6486274570640066,2.4027874710531627,-0.960325375474498,-1.9150160857679224
91,0.5144317029946451,1.8972244459538912,0.22464195175157475,0.3891184570239048,-0.04764820662002017,0.18030073926044254,1.774720129809506,-0.26748748533020306,-0.639420373303843,-0.1653858638019353
92,0.0911753756571853,0.44600463602537094,0.45999367060935725,-0.2955772986860731,0.5053224562603216,-0.6946077587002025,-1.837498017870149,0.13125950780268447,0.05453400525016912,0.6913859576994177
93,0.2806862584320392,1.083942612893332,0.14748938818355165,1.6317022399323116,2.2121245968946863,-0.4117978577659078,-0.7073746703216135,2.657107398951426,0.16724380733918615,2.4288796406868567
94,0.31619494101559037,1.0475405843482015,1.1287754122164142,-0.0386772042553879,0.6175551910418141,0.38401510692094054,0.860636547281062,1.9292913056900058,0.7467508219659974,0.016629806717138484
95,0.9332893994911733,1.758205136881582,1.8410780159214815,-0.014065091221694082,0.6877900906680251,1.1479714060507817,-0.2828115349570184,0.7192247925806244,0.7456781145651872,-0.8255679011267151
96,0.4827552216447404,-0.28237097977537606,0.7369873996956794,-0.36981498525531065,1.1159677005146273,-0.06086362843679825,0.39711361559753483,3.051974012875775,2.1022593638410214,0.8982252660795782
97,-0.16594021832496067,0.23289442463385224,-0.05976661090105667,-1.170317668102018,0.570609037031424,-0.42484975330005637,2.4821963398938314,1.7289220545706823,-0.5258455722316,0.6933517875486653
98,0.8588295772336948,-0.22740310961049143,0.6949024461816415,-0.19698219123021385,2.592872251598504,0.39947903890776904,1.0651621533355695,1.8678120533032279,-0.5879562875988913,0.509920890985519
99,0.30248573940560575,-0.09034004243134416,0.5718003146866365,-0.1288317881162176,-0.5210042761692963,0.12890425194006,-1.0855626571116472,2.4400492813044585,2.207299068315057,-0.022120739789498578
100,0.32039651413298664,0.9241128914411418,0.7050521005477075,0.3712032583762006,1.5489923907824308,-2.4294365971613363,1.968169631731702,0.5204723023765323,1.7636342013854163,-0.7355963321891729
101,-0.19459677570114264,-0.0668389747214122,1.0130940586220174,1.6052422648126625,0.5710774798364192,2.677052599576518,0.659237658843868,0.5355724192620535,-0.8455423870499608,0.19449356331946296
102,0.8750818186777378,1.5899540300918198,1.0756695187324743,0.3322824171920261,-0.0074128957079091645,1.027858666997428,-0.9166093583110618,2.3657937972602188,1.6882082514550352,1.4864444518718898
103,-0.2553597939864578,1.1605843364847102,0.09041031546970815,0.5846653083291478,0.40430173946232334,0.6579820054288861,0.8853779287462775,0.6410639099509301,-0.5680446669969536,-1.2939640617251127
104,0.5520715868894309,-0.20988412292964329,1.1687521472209472,0.5041055849837524,3.4209229068943228,0.14790932183572944,-1.60436920746504,-1.980739927989104,0.4605216426556089,2.4118194493575347
105,1.1257729439164672,0.350148993668285,-0.11726294608679468,-0.18896388698113956,-0.04934762320046407,2.2033807639470053,0.828275585783236,-1.8179031192236972,-1.3926947449295646,1.2927895703514611
106,0.18479805744666267,-0.13985021502357814,0.5871835179009071,0.05432345472507072,1.343643055415221,-1.3931592289043966,0.9165610319573487,0.33649783358308094,0.4286774029034748,1.3845325508025872
107,0.5033882673606498,-0.44933505897387976,0.6340046466311877,1.2259054975753088,0.1205969709967276,0.3398128971884017,2.1900568926621125,0.4211613256157416,0.4134350432179612,2.615245776133831
108,0.5442976560399386,1.026342649765529,0.43505854686054457,-1.5841358327651154,0.8355202228045302,0.9403874508677559,-0.11188336099872923,-1.1867666515887518,2.5103280391993517,0.1184492590760379
109,0.13612486038088956,-0.5617528683017884,0.14665097856373868,0.013966168974805349,0.6700221366366399,-0.44066277211522686,0.9892348557188305,1.293687882684131,0.2137042946592932,-0.7531779754475623
110,1.108514567432447,-0.05701515176185512,1.3743922125261165,1.6662276268231033,-0.24929998590586044,-0.7471616279962262,-1.397231833220487,1.693868309354571,-0.17342189579291756,-0.525070485350632
111,0.7285206539566919,1.5635868529720316,0.10703113494186922,-0.005807761339433448,-0.7783081775443923,-0.005300836736055234,-0.195437359956945,2.038729754514968,1.857499091643321,0.5422140766406557
112,0.5812914806052181,0.8723847157679,0.5084213519983312,0.5508771606007681,0.8856146195128309,0.005224834226039254,2.153263569545522,0.8357074262313926,1.314327628171893,0.9137368090122363
113,0.004154335403019238,0.4268954306262306,0.2887362560309374,-0.14630913379824084,0.9291712376079859,1.1024487393161797,-0.4254046751803379,0.6298072649489734,-0.41348560117436095,-0.9238833736386406
114,0.6973609037660059,0.27440366782938075,0.1736643929847785,0.38466479934090875,1.1241110478668557,1.1312078351433272,-1.8796987295298004,0.08391891482213631,0.8538332649084225,3.017413012675575
115,0.45880882710054083,0.5654116404988975,0.04193769528886182,-0.33467286837379046,0.0744215423562201,1.7090268758140046,1.8796623355747348,-0.021852366168299886,-0.006900516018862379,-2.173686104614159
116,0.956587173617103,0.1752151246564444,1.2416539566461102,0.4953633725849621,0.5955110428617189,-0.3563811238863467,-0.01624091560826646,3.180995980123187,-0.14170004346036177,0.07846530453306474
117,0.42544662683797607,0.39500410876900516,1.15796764525022,-0.10437158834000984,-0.13253778220052714,0.10254516967727204,0.3422844092646826,1.0534358996253548,0.3066762802773859,-0.17310144573992783
118,0.43510087357867244,-0.02695999357285561,-0.2626892140561825,0.708864505479584,-0.5555414325796624,2.4488730630049393,0.7034163379668428,1.457077438152623,1.0661722746973554,1.0684042926325352
119,0.3422774162445513,0.2753255445853184,0.3087214845183616,0.4135971326363033,0.7791823723395528,-0.29589329603212533,0.5076582859352285,0.07466918601713061,1.9103846713655774,-0.901922589009717
120,0.7257034831689689,-0.10742965532238147,0.05300117601650409,0.9113447547282761,0.32598616685443094,-0.1316243660721267,0.4968792681005446,-0.3500651214237496,-1.040054602849278,1.434531474514784
121,0.6792840961825768,-0.3023223109356676,0.008127941278912754,1.0417174255362462,0.18700374824461446,0.20558732429518703,-0.7621849038656722,1.0359967760947557,-0.9404393042527962,0.13634574456256632
122,0.2867681541507592,0.026747426838366478,1.339829159728831,-0.8216255871358387,0.21375893700825357,0.02989539470868177,-0.35577871026637636,0.5092116103952448,-0.015560448631157242,2.1628501317842304
123,0.9640010354408246,-0.0334063792309629,-0.11007670639466383,0.14676158583716511,1.1097696944087214,0.06026058450278134,-0.9488157342212749,-0.6822164529154778,2.5487011493934273,4.567838215612976
124,1.1552196722481465,0.3774941027253079,-0.39487925004775337,0.17654659759097602,0.8146333422362685,0.2837308180143262,0.27208773631981376,0.7833405471176563,-0.515168625195838,-0.46101072045436775
125,0.37635670860769904,0.3646503002284243,-0.17405978090425228,0.07460632833791193,-0.2156080847347079,0.5979052168000796,1.435132987809018,-0.6975953084607907,0.11526631951977034,0.4664609733079683
126,-0.08248481775590633,0.2845469167436168,0.4351145355224698,-0.6367665040274272,-0.7252410860573965,1.5833178244053072,1.1577543178043932,0.28145928182290736,-3.050064213191273,-2.329649532836733
127,0.4928245433386235,-0.05791897980839686,0.7879874457969614,0.48803390480076814,2.1366604686326633,-2.4411455420265797,1.1866693935886432,1.9371083849374071,0.8522607069671575,-3.2129885222147645
128,-0.5305608896757029,0.17394408760504004,0.20447872886242244,1.4585440260733464,-1.3686267345867646,-0.18119478844001058,-0.030755126821190193,-0.3623587255749746,0.631947950375918,0.3330221699393424
129,0.5317011024797866,0.08553351442291934,1.1259952632988521,1.135144050682669,0.41463050257777834,1.2252927798762094,1.6444190111837265,-0.2517294085223396,0.47648775480297567,-1.9208643845947526
130,0.11027779166124033,0.13242670969490727,0.667145551175929,-0.07025386635175299,-0.9381091733609016,0.3920682630377069,3.009020803018919,0.39690703824469,-0.23276611857515972,2.785175199707074
131,-0.53750682226347,1.0937812632367465,-0.07877264352864677,-0.968709691148148,1.1821878586669818,1.05965292406034,0.32496529094932675,-0.2228103850950596,-0.2340278006847833,3.7171785392086067
132,1.028753860527246,0.1895187210925538,0.6484858758290573,1.7954035773867212,-0.2886238610613075,1.7592372566011796,1.881893651350611,0.4962035795363028,1.112141340766244,-1.5218331694471987
133,0.45374229358181856,0.7164596100131596,0.10594497214394757,0.08011839433673029,-0.11306315778653489,0.8083862660795764,2.2787772224600866,-0.6226486764494877,0.05336787753434247,-1.544904863792159
134,0.08567180284316384,0.6492942663947625,0.18983476219174553,-0.46772817315916415,2.0339438291414833,0.9273953337942059,-0.7924086684097236,-0.012136070124350251,2.035472375310885,-1.5260409285017609
135,0.13660631527539216,0.8247526187590253,0.9590343207079308,1.366809455900699,1.4413809859498001,0.8091513200550182,1.4888251740001626,0.6225698448478569,-0.7790274838001985,-0.4505304927310215
136,0.015873321587352385,0.43122150029078743,0.48639306631395474,0.3161669721451142,-0.986723584704625,-0.0753344462261065,-0.7350318179058922,-0.3618399904046443,1.0177443227860195,2.4526960921764993
137,0.1417984878841159,1.2242487157209434,1.581935731201115,-0.7861200050178556,0.4858629332925771,0.24754378235741206,0.36788078709620303,0.6712954422175954,-0.16218025123437116,2.7802902824766815
138,0.6791345206991701,0.6721428397490853,-0.05350788583072277,1.028249978674038,1.3452873832538899,-0.9331790656126143,0.030359979669150605,2.8120481281637097,-2.7699689744476443,0.6979432253787169
139,0.26569287245412765,-0.4009470179640908,1.5518524020635196,-0.12882021617998607,-0.07265619015051394,-0.7933611392300994,0.6863660301826434,-0.8408661593550188,1.1031345268914015,-1.9693655954414524
140,0.9507003317206202,0.08229546812540123,0.753690748305175,1.9129367810909226,1.3511164311351365,-0.35915220704841266,-1.0517629974460017,0.0816495143845821,0.8443561195810518,-0.13863513904906385
141,1.4252231447469095,0.4362442645893253,-0.022731241305730426,1.9786014971378811,-0.5122368075121283,-0.09243248569179541,0.5716206132247427,1.1607073417737397,0.5926689171918172,0.730217350526166
142,0.5293665676409276,0.6930545249987478,-0.13389295958100714,0.36604669526076594,0.7582163929515389,1.7412255820447502,0.7985651937653169,2.0862167317606097,-0.7733038389426061,2.442437178994644
143,0.2312763515888878,1.295523903411113,1.5539354484790342,0.8023911281461513,1.1127721571573017,0.15709423960574992,0.9830836963299732,0.38352519446421707,-1.1925562950783808,1.186064290354652
144,0.22067815702085777,-0.024116799549620302,0.43140713317205615,0.5619092253463233,0.44733649050355273,1.0661442510302441,0.9980243417581132,0.5412477911247098,1.8628258242636833,-0.2891182236067569
