,bm_sigma_090,bm_sigma_091,bm_sigma_092,bm_sigma_093,bm_sigma_094,bm_sigma_095,bm_sigma_096,bm_sigma_097,bm_sigma_098,bm_sigma_099
15,6.78202802874529,0.6455721182205996,0.4500603353887501,-0.5228009775565957,-6.002462575611444,0.6197966545716916,-4.639859923512375,-0.6821720883023921,0.6699960486250499,5.817788178152477
16,6.094706031427528,0.4283721536144699,0.35328858364117083,0.5758347501741007,-4.2103895803551845,1.0106468008274432,-3.9315583909637337,-0.24404022277707976,0.17418716237984255,7.889096909827143
17,5.94676953516745,0.7146090127369056,0.7232320415684506,1.6558168787747753,-5.497189835451586,1.576490826887492,-4.539752059678539,0.3369459454943012,0.22375668256048978,7.00607388316369
18,3.5153534037431804,1.1722863041926894,1.6614062068053925,1.1448530001792665,-1.4904258196973195,2.0949716831786374,-5.719803587175811,2.0409663619883958,-0.8914269511188141,6.228273217565938
19,3.9005940219871587,-0.07892945405824947,0.8678169538448038,1.8578968665600362,-0.28983357022955314,3.251897909146507,-7.851594410783033,-0.17722206627685178,-0.3116456396818933,5.374461706529076
20,3.465739824396498,0.013671800943154497,0.2838358086018897,0.6590068777153353,1.5405144497941263,3.6709879685279834,-6.889540700114774,-0.49968387420903293,-0.5594613886681674,5.078113679277782
21,4.0415589719347995,0.07308997022095419,-2.3383401589671693,-0.8476978687745685,3.1034474081941497,2.7844656393795746,-6.187847721650004,-2.0534723560031356,1.9516285942263547,4.828010490863847
22,3.1329545053184398,-1.3660454023727344,-1.1072309857699105,-1.0874428570829007,1.7631623635383304,2.500048815993209,-7.7089139317624005,-3.4814240998201145,3.2921571281742508,4.676524641314843
23,3.849866037660643,-2.138050548022867,-2.159483378128476,-1.4154895522243622,2.6737012275131145,1.9582627443426446,-6.430754696793595,-2.982074405059023,1.86614480433582,3.5675032084040454
24,4.4548904099049444,-2.969654933301613,-1.7990097767818884,-2.700496219923679,2.6830510445882148,2.6292122457411846,-4.752592333120633,-4.697371611775989,1.0552338813249231,3.16396929304193
25,2.9082006349391367,-3.010452720013597,-3.7446404217198106,-3.0107820544420973,3.895524202038995,3.3813139103936285,-4.813618970814844,-4.062408926020943,0.243161141601984,2.3769406077275725
26,3.3322184381892535,-4.060883820399609,-2.0545012043926763,-2.923004860431555,3.7269687914851666,2.1573446294163707,-5.432274594944944,-4.7353936979337545,0.6128989885165722,2.8670334834319595
27,2.9902948857309353,-4.656278284588819,-1.2183201059805508,-4.071835785007122,2.6915713048866055,2.969421319612363,-5.0231280107240845,-4.79177119718662,0.8093097648279088,1.6700879258805814
28,3.087063261135835,-4.744609897405165,-0.5276328660037274,-3.8110726410161524,2.4063028367150237,3.743947644309546,-4.781300940868148,-4.336878349850277,1.2653017876952752,0.5838606611292059
29,1.7737937803313506,-3.7523343319456535,0.19025632635339818,-3.7218706458532425,1.4064484578206646,2.811275625354811,-5.281801978187501,-3.28472380881267,1.5487137368842767,-0.5787258842823927
30,3.943741200556537,-2.4689723910182675,-0.8404614689082295,-4.509632675996525,1.0381323677365943,2.888325333458406,-5.55862515049965,-3.8805225694097367,2.6461965792893203,-1.0719102559881466
31,1.644806891964082,-1.351612906053759,0.2962695647731812,-4.8659087518186315,2.092053902553812,0.8880581820587619,-5.894853843274691,-6.016197850321822,2.698678822590326,-1.8793602817028403
32,-0.3116293320407413,-0.49932475446204894,1.7216633606168368,-4.466234115671038,-0.13583839924952912,0.22682896183989687,-4.826002893575868,-7.1561816709693105,1.4040383918200305,-1.787966157060614
33,0.08678497329081375,-0.8193845023942077,1.0752532432396449,-4.510678283954519,-0.10731312598519858,0.49731742786596644,-5.827041387256109,-6.8914658149289965,2.856130570403886,0.40658139211841937
34,-0.2528823536421753,-0.795750422502781,0.33895965950372287,-3.772602306898251,-0.1250665400302075,1.0441355016547769,-7.68720896421349,-6.997088771162038,2.5151211581874433,-0.11590032491847518
35,0.9809956601217351,-1.2858784407114476,0.4267894238795884,-3.2440011566217426,-0.5440878663278279,1.5402827541101285,-8.299291547777694,-5.659860306396448,1.3447247103505238,1.0901184200934495
36,1.2458994365164133,-2.1859200371927097,0.2977060592650128,-2.8481344217759483,-1.9088903461620852,0.4710608350489002,-6.273784316974414,-5.9655553527731024,0.4389929311638858,1.7461045438923626
37,1.167139371489601,-0.2274218185342971,2.8559595612309607,-2.201259321822141,0.22892003696845986,-1.0360294248991235,-6.978832304655437,-6.001222904821999,0.6180681579220519,2.8250111719199023
38,-0.7393509506402101,-1.0401564114113013,2.8162574063870593,-1.6891033140103502,0.339054037917348,-1.1963920669609578,-5.543497973128693,-6.387626549038929,1.43545168110288,1.8968787835679306
39,0.47664533716421054,-1.0212111170567617,1.9293359023165695,-1.4891310496154964,0.5769094797452103,-1.0604615065046874,-5.281576620127174,-4.3201715684082345,0.931310650918064,1.2447884832859124
40,-0.0888970434306689,-0.47144538042299006,1.1808471765210533,0.27394107468290585,1.62428671577618,-0.5513944508373942,-3.3192526702806524,-4.0023116859944565,0.7873866940435769,0.8601764107301091
41,1.3456206029167566,0.9949564353753271,1.092428024226895,0.7112341997335587,3.1480761075892665,-0.9630438823594858,-3.116722383738208,-5.083346699625125,1.6073367351454346,0.6489294769470784
42,0.8445744717882238,-0.2235209001791949,1.1800819994772598,0.2914173894672762,2.3357270276880833,-1.0467055314432576,-4.651154258379608,-5.961177322870988,1.9103691936968639,-0.504721976032393
43,-1.5796021330768468,-2.2898080177709144,-0.44031535231135255,0.3807587688009983,3.3309567064507135,0.055002454003183154,-4.839553035251031,-5.967718363126852,-0.06552368128510899,-0.7894016964045527
44,-1.1444332104872599,-4.758312733652174,-1.7814250966728622,-1.421947018531429,4.0381331219460455,-0.48851749453883797,-5.500410888002319,-6.0753431979186665,-2.569923480797626,0.08238688498974489
45,-2.3249047695190743,-5.1140609570120334,-3.6453835451770304,-0.8360971443178036,2.8204997641420664,0.3388441221814254,-6.724128476427283,-7.5819227785455245,-2.668499111330151,0.17285617125281147
46,-2.1117665085730484,-5.434195930955122,-3.7335811796620724,0.41191672776988575,3.5531214272564497,0.9751642527324844,-5.741111883039533,-8.289927923859649,-2.1647402837344254,0.8760882564873395
47,-3.44574753440001,-4.647866280896814,-3.042046835639354,1.378111209877419,2.4369780578242577,-0.8251621409757668,-4.948301069758492,-8.359973221097457,-1.4898448079833844,-0.3424709663595321
48,-2.8645771676004657,-4.219858298572019,-3.2142334603423093,1.0059743463657922,1.312419561245572,-0.2081224014721812,-3.8947169915259447,-8.035177325280994,-2.5239218379259887,1.4182935410893351
49,-1.687303644525202,-4.858918801473454,-4.017058855665968,1.184902060484888,1.3101377319452736,-1.1614796221943677,-2.16244197597815,-6.5533463634990685,-0.7773813290927081,1.7807847727454766
50,-0.8695521555300867,-4.324057808994308,-2.614884658630616,2.3973155896157845,1.2485146046875555,-0.0020268644041416817,-0.9208435604400729,-6.339764518278455,-3.5813369602061034,2.246286082903647
51,0.5177523183107469,-5.9238504420283356,-1.818822053516826,2.7230508001344442,-0.3157879191514432,1.0760563441755118,-1.2698030408926408,-6.886002204539237,-4.400559261744155,1.2171728885613726
52,0.3008623043560166,-7.973472379571433,-1.8035995958121935,2.7730051719518416,0.019372618822033005,1.3093860333655192,-1.2074073001267076,-8.335960633327016,-4.110778088878456,1.6703913820540999
53,0.747365443497058,-7.6910455432688165,-1.40861783814944,3.490806959301013,0.5383597580848736,1.8243679813606755,-1.290464841569381,-7.746702774477786,-3.766911934668295,0.9270850396136225
54,0.8491691568303976,-7.462268106472793,-0.7090659732202573,4.279168267206789,1.568600702511326,2.4932549921401987,-1.7400704940161213,-7.727958991692655,-3.4381641437640114,-1.022055330356976
55,-0.08959321678243737,-7.8095998426158175,-2.6586649535281612,2.2646828390461726,2.1529102925907933,2.6430327176494894,-2.4755542876294157,-7.6072276621846875,-3.720824483601335,-0.9138197370925422
56,-0.8680467510516865,-6.187818357745941,-3.4466117545347257,0.9311095726231362,-0.7595724379773205,3.484820040050532,-3.1794334723706976,-7.260004735855414,-5.249865279981241,-1.4965639501676913
57,-2.011750537182901,-6.079636095147705,-3.2358261381204843,0.7805039481011086,-1.8424681036295394,4.717961350835733,-2.722085315270181,-6.252440665070602,-4.6660456974401425,-0.958928563160118
58,-1.833277766170773,-5.449919873768773,-1.6536017653749435,0.2340349895694352,-1.9582948389136015,5.370034896943001,-3.8390681976095276,-4.819431858656449,-5.115887730856727,-1.0382067110506545
59,0.22064382518285064,-5.9373863711894055,-3.056446735934955,0.40433040305833773,-3.7396810372272853,3.785199524583714,-3.497020782637582,-4.655332789038559,-3.928999119869794,-1.417582900822712
60,-0.311202817164855,-5.7570816708611225,-2.08624821983635,1.6721878064592162,-2.6009998492379465,5.5681980008982945,-3.8759060967705485,-3.968573500844448,-3.953910118264593,-1.6889532624454187
61,-1.5820784327925579,-6.670843459471646,-2.874633407107748,1.16971335041005,-3.1776142613186287,6.338845248075733,-3.872503415202419,-2.8845716022758934,-5.04345766706837,-0.4402655104857296
62,-2.0296515485702695,-6.550051440420154,-4.101590417718626,0.2009466179778976,-2.8562197830490366,6.194113856233576,-4.5737289153343,-1.1972136535482305,-4.365497493930379,0.4864574374864923
63,-1.7794761412817512,-6.0155767798589785,-3.149961137537483,0.3998885380754964,-0.6249815953572466,5.5432501795333256,-5.187638926847331,-0.9337137248657907,-4.824434412826346,0.6075180447986216
64,-1.4882128975364997,-6.56070586658462,-1.7576981950404065,0.03811993548759918,-0.09622646689752018,4.554754093283379,-4.209844656782005,-0.2296042515739133,-6.037168839615253,1.1419348082379077
65,-1.520805853285835,-5.38251790661838,-2.251928157017178,-1.337288297336163,1.0129046923252853,5.263071954568656,-3.588964819058695,-0.11160775121762599,-5.509759559657772,0.32182789974376114
66,-4.093548250883497,-4.759799745132555,-0.9039377861399918,-1.2681948560951166,1.256985615206878,4.635268664631893,-3.8554997472275314,1.1647188464519387,-5.063916268891644,1.7050551350881897
67,-3.2816947657844278,-3.1748492402687787,0.09077859845443359,-2.3818167540628616,-0.4646165984762125,5.2647460853009305,-3.128939087243573,0.7170136057959291,-4.634421145695613,1.754648530661802
68,-3.0707694104987078,-2.894486792265904,-0.7066792229065817,-2.5292664493111503,-0.49722393484275196,5.7008834518744935,-2.0804805646251077,0.4154562301563956,-3.6858509678190896,2.0229352612442226
69,-3.2009641788238175,-1.5652675611804678,-0.9291182274549608,-2.300361505314883,-0.448035805522669,5.425433713898776,-1.2073018913769118,0.7676644696238227,-4.3975226426288145,2.8900871348022257
70,-2.872779589153898,-1.9267538454052056,0.06284404117247433,-2.9112651128264093,-0.30957399256116624,5.638720020825372,-1.1369915322004018,0.4515182316680284,-3.921593029364037,3.5955956223021825
71,-3.1610729543419223,-3.405793893753586,0.16975943317934733,-1.3304882779793152,-1.0443373198695178,4.928781964621238,0.6135290385361751,-0.30607932893020734,-4.270646797402411,2.5340467423492457
72,-4.001340941362063,-4.113350618623476,1.373260502732112,-0.2234331762013353,-1.7160312944079736,4.310790198410295,-0.6777878153565581,0.007927301267678988,-4.397174436585337,2.3385835074479147
73,-4.819728808002324,-3.2687255422371675,1.1180131061203957,-0.07366030278202429,-0.8140901958410145,4.819387673622562,-0.562963149797123,-0.0799998569069718,-3.4546485628769332,2.2449162388345707
74,-4.391244016053435,-4.162896264492867,1.0795592597275943,0.9844875566995193,-0.6712031582974372,2.837603353652494,0.7402925432545041,-0.8254244969105455,-2.883605283699497,2.1150548237772977
75,-4.402421181893479,-4.108731243998899,2.737759439860883,0.912152395175392,0.38997428127276734,3.6267863697984346,1.3740524812719304,-1.9572110220370962,-1.238694706111402,2.222618718015441
76,-3.6700646423126875,-4.608870152704369,3.801706474243369,0.3581344234660929,0.8137466533777528,2.661045208478119,1.8595302305245671,-1.7906333318871157,-3.1702277372982786,2.930288487942207
77,-4.722831571308016,-4.501262056921146,4.631620338067945,-0.6263471613759355,-0.5781138104401645,3.7988064978864147,0.6429408029149959,-1.044908619854698,-4.829861176711118,4.996732849992716
78,-5.052545851477567,-5.578332305527935,5.1817121558304375,-1.1818630620922677,-2.565186993592044,5.2890002074169065,-0.5963095794724721,-0.27466956475324356,-4.52686116908509,7.9268803625095545
79,-4.629038358288031,-5.547654507973059,6.678519924487044,-2.309004823394168,-1.0819253530726396,5.888028288478411,-2.2270466758983583,0.5729463384639265,-3.028780783823343,8.05098264332897
80,-2.463915453631685,-5.854911698472822,7.8052119882880895,-3.9757308129820585,-0.2252018075831559,5.444835612114687,-1.174090260541042,0.2427055980046532,-3.336613451359581,8.72734847167914
81,-3.356164677962557,-3.8390487960435484,7.005801645720752,-2.640742291341218,0.6636820285628273,5.221369149401819,-2.2142628763364423,1.2495738204141984,-3.1184155491947507,9.88183313934272
82,-2.844066950489292,-3.3763941366687584,6.317807180800235,-3.053016263789867,-0.39189049407240806,5.142512356679781,-2.424782409708408,0.3745172020035721,-6.513096658639753,10.570539256270452
83,-3.71809905595861,-2.1217121758673336,3.6564550062384287,-1.479953005037823,-0.5910840310612975,4.952307224737151,-2.880834944498085,0.3489138098764333,-6.652423512359004,8.820950243973694
84,-4.3668481408243025,-1.6181110296765264,2.4854632621973463,-1.30860699660967,-1.7557649413511167,4.691801936334961,-3.37001067683857,0.8290509227392235,-6.531433173074423,10.586720333191876
85,-2.811853149897919,-0.3249355846892785,1.9634735146268998,-2.266934983134519,-2.9500577887153163,4.800283928573661,-3.8644120062229863,-0.31340003926911975,-7.17770420271001,11.268917569348764
86,-2.0554553004100486,-1.6871160346476257,2.90343544964175,-1.6745224244539019,-3.815655186481964,3.6053021805177212,-3.2013325915211874,0.24857217563994216,-7.403971113925564,10.760298186211774
87,-1.3245774183765415,-1.5669752881273176,3.254670020434957,-1.2037483055318008,-4.589898985277808,3.9778882902093584,-3.123245680752544,0.2022177909435883,-7.003515644877351,11.182756421323933
88,-1.3248522876556161,-1.2756601648294923,4.199543991558895,-2.8978117767693687,-2.9458466084467143,3.7458174445584427,-1.9532908034034355,-0.6357914250053069,-6.174636321007848,13.056100353279303
89,-1.3730040865373967,-1.627411291969472,4.657951245968325,-3.767124311598437,-2.69088975912602,4.857815830960092,-0.9673842655508263,-1.5240164466570598,-6.0702705418447405,13.134338811459717
90,-1.1579023426165647,-1.0863605719883702,4.654194797400521,-2.688203172622895,-1.525687053808051,2.9214945758036754,-1.9596000052845062,-2.035410763522875,-6.0419729182383675,13.631507740501316
91,-1.2531253080197868,-0.79401527309467,3.628164172782289,-2.238200945609401,-1.9656784697960932,1.9878148646636902,0.14575216495464316,-2.3652617106076237,-4.5693814501069845,13.203300631688034
92,-0.3800160583950728,-1.2157132932902937,5.815565385513841,-0.12343958953466205,-2.7533376930266265,0.895470175171808,0.3700624439488994,-3.247068805559311,-4.1416140089876095,14.316621457666619
93,-0.3792972060478693,-1.7790135466167638,4.086460199777811,0.09165190560373292,-2.6191821321887088,1.928414077320753,1.6535870083804478,-4.19371133917659,-3.06738217950343,16.781965483016766
94,0.5687684263768484,-1.2346329500352613,3.762214042886653,-0.29650459436162574,-2.3479360107097293,-0.2644420779129737,2.48799327356689,-5.58423569117609,-2.977780092273937,16.21440964282741
95,2.9135859472830994,1.528640588214212,2.844915826915491,-0.836082593721674,-0.9160387143978301,-1.9454443078816361,3.09764760576357,-6.42311719346935,-2.707427554334358,15.575544849307914
96,2.3283067079838715,2.0228719912100193,2.676140760132413,-0.5379998710771288,-0.20778381279105507,0.18703088593743677,3.32913132892725,-5.890578835368497,-3.1148609611947156,15.690568222198571
97,1.1978984437178695,3.377378929186998,3.510930154671356,-1.0943964823932166,0.6046609537202106,-0.3476328363869726,3.8585059164353677,-5.644290051392509,-3.7483005138592786,14.056753271706173
98,2.3954080109461557,3.69845384964066,3.2069149203535843,-1.6676540777109554,0.38733752240828334,-0.5370018621308805,2.3172610802100384,-5.219647767359147,-4.930038822012261,14.311101081869658
99,2.2098585024546753,2.9759102714876704,2.9690315872275703,-0.1818453156974298,0.7241826248296737,0.35378809007369927,0.6057941978143275,-4.889725519000662,-4.193078562331791,15.600760090442943
100,1.4503894919532412,2.8443674126385954,3.254137532872524,0.6971413069067999,-0.018663411158483578,0.8983036247163526,-2.105920176222936,-5.867833287711329,-5.288445624934828,15.960545463062743
101,2.6759818785537757,2.222003301602687,3.0980713889012104,-0.09688011838336807,-1.161062781775633,-0.06413347803917724,-2.0596491066159106,-5.391396018710983,-5.928151793831352,16.310518554082154
102,1.0560347212263832,1.9616120965808108,2.1104311399631666,-0.8021182447168921,-1.778677804206529,0.43387800193618997,-1.4149846231432708,-6.118818082717689,-6.625554875551338,17.17937264623656
103,-1.0876142694976587,2.07008697067599,2.285329147110443,0.041163393842334584,-2.116082236188188,2.636419352175403,-1.823763503961541,-6.049507018394603,-5.017795194363887,19.1107803863334
104,0.4292275194622326,1.7188276642892957,2.460128035103528,-1.22909132772944,-1.1857426526419734,3.4912647502408793,-2.6991329862586406,-6.4873380232216595,-8.522461534677614,19.222752922155845
105,0.32618783829062686,1.5245330331670786,2.8838058119284815,-1.5071603447779611,-0.7983106696098361,2.7235916419953963,-3.9904899475775135,-6.384374904421665,-9.085970304382721,20.410745182481953
106,-1.7523435811890928,3.030132488263518,3.5279972020419894,0.61109478516847,0.03249563611070594,2.8041202941285768,-3.7941240849605222,-9.797686674205423,-8.363836516567543,20.0268063614614
107,-0.8464018956255049,4.069881100316801,4.276391819407499,1.1806154556921244,-0.46061226337642913,4.555078998392396,-5.743480134334446,-10.179428659589231,-7.655678040268588,19.178719252836878
108,-1.0158724803024566,5.0425924370182695,3.7477411963798835,2.056304603375738,-0.385913194419921,2.345400905231611,-5.935792360870568,-10.610721675184346,-7.800958366292247,18.25954149951892
109,-1.0091053525466482,3.5180985579237385,4.25259667269847,0.5025579344606896,-0.10100708253902696,3.1254599967417356,-6.584944449706617,-9.314511505140445,-7.939066396462151,17.217137718174325
110,-1.5410551910039112,2.6361218361383916,3.5897095450373757,1.196606198844451,0.5475311691019995,2.3488883634394275,-6.720582896213732,-8.555292769843048,-8.231281615717114,16.12161039783661
111,-2.206466037849461,2.9748099355071256,3.451014829988019,0.5231395244404714,-0.895013759431113,3.1891026877730697,-6.020837133702646,-7.3152189496358035,-8.768469586011541,15.813548580545744
112,-1.2070622397045438,1.864587431715007,2.7594428869504473,0.7223792892683725,-0.8985272861855778,1.7861865154719616,-6.9199780431295554,-8.845283031999362,-7.939252531241697,14.268978065507712
113,-0.6220568647853997,0.9258314615593038,1.2538831101238188,0.48036513180713186,0.060003577560522325,2.63447155375255,-6.12651749058414,-7.219806816363011,-7.228521159134855,13.989445429295046
114,-0.2602068896308188,1.4779055530979655,0.6847332256277749,0.2464085423250526,0.06497966683763613,1.6206493288222783,-6.165533677857904,-7.349570113422627,-6.856545932390654,15.225883329274671
115,-0.041241323602392355,2.1342212471404602,-1.4913135918479101,0.1694156943058717,0.05170499973268032,3.439201510918011,-6.2429286805748925,-7.723755698917464,-4.439165670012439,16.431162011993028
116,0.5140650505928986,-0.23813332778370122,-0.8427382987689395,-0.5390725476609695,0.191478142163514,4.641164154401932,-7.379761316958134,-7.306060573427145,-3.5719258905118285,16.066818223230623
117,-0.9227394916456391,0.3929307498944091,0.7941229977685057,1.3763423680733022,-1.3123109326001885,4.517050336689539,-6.781964563561227,-6.5109325393560775,-1.9245578645171055,14.879205478603172
118,-0.7428989615522876,0.9587805474013196,-0.13556647701386382,-0.16564032480229196,-1.8684289825786058,4.014656892281882,-6.757367532145154,-7.101718300712182,-1.258824196665643,15.284274892709233
119,-1.7640348843348637,1.822127778816611,-0.8403482706328723,-1.7932586276192408,-0.8224331249715395,4.744088062052331,-7.365827925364357,-5.589900783149099,-0.2428656135011158,14.216867620413087
120,-2.240370725219414,1.6540113253241053,1.1546156518516977,-2.2928694950918125,-0.5761329723596523,3.8560263588868553,-7.767266885172495,-4.919426412583116,-1.5071334794035076,13.151587556741104
121,-2.1984961244481984,0.5320256037014753,0.5236498597325208,-2.1417229636968242,-1.8515969539992247,1.8759372330108537,-7.43203635759203,-4.118814861755228,-0.6643930885654813,11.486274101432867
122,-1.9615816867309588,-0.9221056298751602,1.4747750321098871,-1.9056574990788455,-1.3882808870120333,1.7597679226721332,-8.683905001064312,-1.9657973135692153,0.13243555552940411,11.324071275254191
123,-1.628922235953882,-1.050022797482458,-0.13202102022262996,-2.1852534249190168,-0.09049394767443864,1.0524805323140292,-9.537500791305117,-4.272827777936245,-2.3284675531926338,10.45323680424989
124,-2.0925831996757753,-0.9677960380304413,-0.2883811465787692,-4.9862805442657665,0.26984626598836214,-0.49655162610497605,-7.8648690970974835,-4.1789682479986405,-1.6084686364977947,11.636334232727535
125,-0.7716763665984994,-0.14414498536209708,0.1702700291516377,-5.481490371983501,-1.6019682839923803,0.04834367631150638,-8.508757472848826,-4.273838580335224,-1.877454212201552,11.549983480296419
126,-0.365262340561257,0.8250814384254879,0.30806186598569796,-5.927399165407342,-2.3698187481741684,0.9184588569717389,-8.166474730076704,-5.868124097839807,-0.17062721682514237,9.102500994188548
127,-0.4980422564549752,0.07369475149805027,-0.056278497302102326,-6.257481795277375,-2.7319141888955754,0.24426267213981978,-6.73809455511802,-6.890000254135691,-0.33920674876787094,9.288326742336116
128,-0.1144373356772202,0.6977328404649419,-1.440513645204112,-5.847242260851305,-4.282952653612029,-0.36388271484504986,-8.404088379878111,-5.6905908714904605,-0.8969837809332732,8.733171235835037
129,-0.7549302367824132,0.9709407627131166,-0.8056145537301339,-7.758750021889388,-4.2818564005746005,-0.6913335987353211,-5.852297998532314,-5.355816865197165,-1.6572740552021894,9.138652987356348
130,-1.4215027967324145,1.5700121468043382,-0.7333833051538765,-7.505811658685369,-4.786707708187813,-0.8406574250740892,-5.463680689102966,-4.496317212579666,-0.7310911299111678,9.15826533022036
131,-2.664089406517304,0.5444954868067171,-1.8894452142909264,-6.656934332816733,-4.701896303468182,-0.9396903880963201,-6.3814363278867345,-3.218860245278969,-0.7240797010265614,9.411558338982108
132,-1.4839578431567375,1.1529024288838825,-1.1353943057944536,-5.502422653895023,-5.462088341868094,-0.6114275807358407,-5.453571663602078,-3.5299559156813234,-1.8572250601550502,7.739794791898924
133,-2.3614710843558817,0.17856450499379073,-1.8745755700107842,-5.243256065756841,-4.778354103647912,-0.629014702791806,-5.58484096544688,-2.2803548378438396,-1.5557670386941,7.17979719392505
134,-2.670519753539213,0.31301393255679455,-0.48439288818010495,-4.7860444376696405,-3.500557584446002,0.07776985714265916,-4.9248798686217965,-2.976360096069647,-0.9825179934722216,5.600466138048106
135,-1.312067565756147,2.939068387325535,0.06513180531411666,-4.788072972276302,-3.3299051994816535,-0.028959025695346696,-4.655127427893394,-2.935458288813231,0.4974044385728189,5.847746701611823
136,0.16098358337138707,0.3503540977316697,-0.12555191875083596,-5.161669864787043,-2.461880040567149,-0.7800161246536805,-4.296633927685595,-1.8909397486316681,0.8182571903874749,4.2208603893346
137,1.2769030642886867,0.3143646701710075,0.7056528056535352,-4.630582317919041,-1.6989509841022143,0.0032545398695690286,-3.6308447629925737,-1.2105303098135138,-0.6642281092167728,6.705248519063046
138,-0.5734024157514228,0.7634924077220112,1.046570804578046,-5.331238321777347,-1.9892740864584573,0.3743775440052441,-4.379417828458002,-0.965134831941175,-0.2179756042837938,6.083154713121993
139,0.06845372928777793,1.8469733879997114,1.6075988363341303,-5.450796190446776,-1.4079695994979233,0.8668543365752185,-4.379063748592396,-3.083819626155291,0.7545339831465627,5.291546464539458
140,0.6583357092725004,2.0852643162095355,1.51955546409612,-4.6540432708175725,-0.241195597526354,-0.38522623265630695,-4.9267157092022416,-1.325098583366665,0.19597206635772813,4.877485656998917
141,-1.0237077508904928,0.91405183038303,1.1642299606262423,-3.523709352197591,-0.4164491214489248,1.6347833621598982,-5.227989942174933,-0.7099138722417412,0.8067720678790526,4.391866917808749
142,-1.9252148692978794,1.114568590094421,3.5421158251350935,-4.148027375923115,-1.7476547323459575,2.9584636241047955,-4.7145928034571,-0.1963043436814756,2.8411764731741647,4.857775524385831
143,-3.4456875301910808,2.903438120847867,2.872870070754482,-5.7596630163033495,-2.5578404145674436,2.0555980562622596,-3.1280053057054635,-0.524356047113627,2.8027176145030652,6.471960584863379
144,-2.171243028077389,3.1799564659567423,2.5256947211812624,-4.746071865560277,-2.1670907340929406,2.2925881302951807,-3.711896732700601,-0.7448726350267465,3.851432215816665,4.465415878191442
145,-0.3353227813122841,3.335534966720222,2.297508364335546,-4.568360245033815,-1.9832962010379442,2.844541081700201,-5.262210157340661,-0.1672552414209334,3.5385227141793965,3.8702993129246916
146,-0.4576821634298106,2.7776602825449817,2.478184917040719,-3.9170675609904717,-1.9805410838574804,2.0720317555324206,-5.109426798295876,-0.40737488698732294,2.0060725598302906,5.086864999879943
