,shift_10,shift_20,shift_30,shift_40,shift_50,shift_60,shift_70,shift_80,shift_90
14,0.9661162139294516,-0.20647043142155005,0.05012901697923474,-0.2559718680731756,0.5762750777242475,-0.8638071109119023,0.998346400736492,-0.9051065616997431,0.5789943813427393
15,0.8390715290764525,-0.35699218445272013,0.15425144988758574,-0.3310279628606412,0.6264538464650534,-0.8889913341007071,0.9999201632762066,-0.8877160805316163,0.5501870135120266
16,0.6298926768023456,-0.4987236051135308,0.2566838716317738,-0.40404316017909625,0.6741602880734061,-0.9117388938357717,0.9994802196790874,-0.8689568055102549,0.520709327555174
17,0.35905554060248335,-0.6281747954476957,0.35630401116381427,-0.4745672970570626,0.7192061270192666,-0.9319874406370259,0.9970274559329902,-0.8488576620780424,0.49059723749180645
18,0.05307154640139608,-0.7421582375253183,0.45202040938813615,-0.5421655687390382,0.7614135879558119,-0.9496814746451467,0.9925668115776797,-0.8274496416573364,0.45988743026526613
19,-0.25810746053266664,-0.8378672807130896,0.5427843774158496,-0.6064212094013852,0.8006160973174709,-0.9647724977428151,0.9861072697572527,-0.8047657538639412,0.42861732104518835
20,-0.5440211108893696,-0.9129452507276276,0.627601486219659,-0.6669380616522631,0.8366589407097245,-0.9772191464846844,0.9776618391292831,-0.7808409756086735,0.3968250076428412
21,-0.7766821844942611,-0.9655434787776751,0.7055424618063945,-0.7233430189736387,0.869399873496108,-0.9869873054717093,0.9672475276671118,-0.7557121971655001,0.3645492240948876
22,-0.9333161944178716,-0.9943668219251288,0.775753366537327,-0.7752883260470844,0.8987096821728198,-0.9940502008590827,0.9548853084080661,-0.7294181652894104,0.33182929347189083
23,-0.9985907124355625,-0.998705553802508,0.837464955047648,-0.8224537227809156,0.9244726943153971,-0.9983884737414834,0.9406000772165343,-0.7019994234717175,0.29870507996916945
24,-0.9661162139294517,-0.9784528404315653,0.8900011022596582,-0.864548418820187,0.9465872350849084,-0.9999902332144908,0.92442060264702,-0.6734982494249744,0.26521694033849585
25,-0.8390715290764517,-0.9341073708303954,0.9327862111506076,-0.9013128863659128,0.9649660284921138,-0.998851088966726,0.906379468008099,-0.6439585898937449,0.23140567471957138
26,-0.6298926768023457,-0.8667610776347549,0.9653515191141269,-0.9325204602502409,0.9795365418359029,-0.9949741633133914,0.8865130057439726,-0.613425992891949,0.1973124769312989
27,-0.3590555406024851,-0.7780722500926552,0.9873402338214392,-0.9579787354026088,0.9902412719567457,-0.9883700826382208,0.8648612242657597,-0.5819475374711167,0.16297888428354274
28,-0.053071546401396205,-0.6702247014795225,0.9985114423127767,-0.9775307530909619,0.9970379721753786,-0.9790569482673009,0.8414677273798739,-0.549571761127903,0.12844672697027365
29,0.2581074605326682,-0.5458739963677068,0.9987427504901828,-0.9910559686245494,0.9998998190211571,-0.9670602868545944,0.8163796264757897,-0.5163485849627859,0.09375807710587875
30,0.5440211108893696,-0.4080820618133938,0.9880316240928613,-0.9984709945520137,0.9988155180920336,-0.9524129804151558,0.7896474456499306,-0.4823292367053483,0.05895519746685493
31,0.7766821844942587,-0.2602417925505167,0.9664954164630705,-0.9997301147727671,0.9937893486284061,-0.9351551761978137,0.7613250199568911,-0.44756617172483154,0.024080490001083938
32,0.9333161944178716,-0.10599350666205401,0.9343700827983406,-0.9948255663919483,0.9848411466249077,-0.9153341766443528,0.7314693869927938,-0.4121129921477455,-0.010823555832452444
33,0.9985907124355626,0.05086469113270913,0.8920075949769617,-0.9837875875812534,0.972006226546804,-0.8930043097368082,0.7001406720291625,-0.3760243642073259,-0.04571441483044794
34,0.9661162139294517,0.2064704314215534,0.8398720852804255,-0.9666842311505489,0.955335241959923,-0.8682267800882434,0.6674019669286261,-0.33935593395208824,-0.08054957785572414
35,0.8390715290764537,0.35699218445272,0.7785347612630238,-0.9436209449796763,0.9348939856241846,-0.8410695011851603,0.633319203086304,-0.3021642414437053,-0.11528660362810861
36,0.6298926768023458,0.4987236051135307,0.7086676474823517,-0.9147399218971958,0.9107631298396194,-0.811606909241357,0.597961018652751,-0.26450663357631726,-0.14988317043251212
37,0.3590555406024819,0.6281747954476956,0.6310362226576237,-0.8802192230143309,0.8830379080696752,-0.7799197591734239,0.5613986203058442,-0.22644117565177785,-0.1842971276814621
38,0.05307154640139632,0.7421582375253158,0.5464910329246395,-0.8402716799189853,0.851827739098223,-0.7460949032571542,0.5237056398500575,-0.18802656184716723,-0.2184865472691424
39,-0.25810746053266465,0.8378672807130895,0.45595837307433223,-0.7951435824982552,0.81725579520363,-0.7102250530714774,0.4849579859317363,-0.14932202471262537,-0.2524097746542341
40,-0.5440211108893694,0.9129452507276276,0.3604301378731988,-0.7451131604793465,0.7794585160540217,-0.6724085253824699,0.4452336911692325,-0.11038724383905292,-0.2860254796096685
41,-0.776682184494261,0.9655434787776751,0.260952954656678,-0.6904888680508183,0.7385850702422709,-0.6327489726639325,0.40461275500558425,-0.07128225383650769,-0.31929270657704606
42,-0.9333161944178716,0.9943668219251292,0.15861671626101556,-0.6316074821399086,0.6947967665857009,-0.5913550989931651,0.36317698260028414,-0.032067351765173197,-0.35217092456471716
43,-0.9985907124355625,0.998705553802508,0.054542639929315635,-0.5688320260708001,0.6482664175138608,-0.5483403621006463,0.3210098200845748,0.007196995838280997,-0.3846200765285918
44,-0.9661162139294517,0.9784528404315654,-0.05012901697923107,-0.5025495314051275,0.5991776570568536,-0.5038226623902808,0.27819618651203243,0.04645024619580122,-0.41660062817539717
45,-0.8390715290764518,0.9341073708303955,-0.1542514498875821,-0.4331686517636589,0.5477242161256705,-0.45792401978258757,0.23482230284294833,0.08563187364046854,-0.44807361612916535
46,-0.629892676802346,0.8667610776347566,-0.2566838716317737,-0.36111714334088,0.4941091579448371,-0.4107702392665785,0.190975518306708,0.12468146294270427,-0.47900069540214235
47,-0.35905554060248535,0.7780722500926553,-0.35630401116381416,-0.28683922764576236,0.4385440766545913,-0.36249056607702906,0.14674413449212212,0.16353880246617508,-0.5093441861121725
48,-0.05307154640139645,0.6702247014795226,-0.45202040938813604,-0.21079285272849302,0.38124826224552694,-0.3132173314422727,0.10221722751976438,0.20214397700977194,-0.5390671193898701
49,0.258107460532668,0.545873996367707,-0.5427843774158495,-0.1334468697784161,0.3224478351211362,-0.2630855898735029,0.05748446865451925,0.24043746019250745,-0.5681332824195273
50,0.5440211108893693,0.40808206181339063,-0.6276014862196617,-0.05527814250056096,0.2623748537039255,-0.2122327489897449,0.012635943719588157,0.2783602062388809,-0.5965072625587794
51,0.7766821844942586,0.2602417925505168,-0.7055424618063969,0.023231392907650757,0.20126639860682088,-0.16079819289312355,-0.032238028324369575,0.31585374102319774,-0.6241544904834924
52,0.9333161944178715,0.10599350666205413,-0.7757533665373291,0.10159769905337182,0.13936363698427934,-0.10892290012672746,-0.0770470772696036,0.35286025223237905,-0.6510412823051912
53,0.9985907124355626,-0.05086469113270901,-0.8374649550476498,0.17933762159975855,0.07691087075575731,-0.056749057262221986,-0.12170096365485839,0.3893226785084394,-0.6771348806096226
54,0.9661162139294517,-0.2064704314215498,-0.8900011022596598,0.25597186807317895,0.014154572457589772,-0.004419669176339354,-0.16610976049558238,0.4251847974329103,-0.7024034943666533
55,0.8390715290764538,-0.3569921844527199,-0.9327862111506062,0.3310279628606377,-0.048657587471451734,0.04792183291554818,-0.21018403438499195,0.46039131221774865,-0.7268163376627723
56,0.6298926768023461,-0.4987236051135306,-0.9653515191141259,0.40404316017909286,-0.1112777181322877,0.10013198459441996,-0.25383502560099414,0.4948879369689753,-0.7503436672089232
57,0.3590555406024821,-0.6281747954476955,-0.9873402338214385,0.4745672970570656,-0.17345868647760215,0.15206768146360736,-0.29697482685646853,0.5286214803915891,-0.7729568185781522
58,0.05307154640139657,-0.7421582375253182,-0.9985114423127766,0.5421655687390351,-0.23495509263313236,0.20358657138799793,-0.3395165603328449,0.5615399278066882,-0.7946282411288234
59,-0.2581074605326644,-0.8378672807130895,-0.9987427504901829,0.606421209401388,-0.2955242383788109,0.25454744467133616,-0.3813745526404675,0.5935925213543354,-0.8153315315707758
60,-0.5440211108893692,-0.9129452507276276,-0.9880316240928618,0.6669380616522604,-0.35492708496778347,0.30481062110221996,-0.4224645073534133,0.6247298382585096,-0.8350414661336958
61,-0.7766821844942607,-0.965543478777675,-0.9664954164630696,0.7233430189736412,-0.41292919650315596,0.35423833280777556,-0.4627036747712237,0.6549038670333999,-0.853734031298417
62,-0.9333161944178715,-0.9943668219251287,-0.9343700827983393,0.7752883260470821,-0.4693016651493293,0.4026951018659164,-0.5020110185658666,0.6840680815137038,-0.8713864530536399
63,-0.9985907124355625,-0.998705553802508,-0.8920075949769601,0.8224537227809174,-0.523822014526701,0.450048111640836,-0.5403073789780641,0.7121775125945573,-0.8879772246426175
64,-0.9661162139294518,-0.9784528404315654,-0.8398720852804236,0.8645484188201886,-0.5762750777242445,0.49616757082420887,-0.5775156322345266,0.7391888175706459,-0.9034861327657734
65,-0.8390715290764519,-0.9341073708303955,-0.7785347612630261,0.9013128863659111,-0.6264538464650561,0.5409270691841375,-0.6135608458649676,0.7650603469675149,-0.9178942822075182
66,-0.6298926768023461,-0.866761077634755,-0.7086676474823542,0.9325204602502422,-0.6741602880734034,0.584203924046812,-0.6483704296061273,0.7897522087620403,-0.9311841188571741
67,-0.35905554060248557,-0.7780722500926555,-0.6310362226576265,0.9579787354026077,-0.719206127019269,0.625879516561191,-0.6818742815889018,0.8132263298930367,-0.9433394510959198
68,-0.05307154640139669,-0.6702247014795227,-0.5464910329246426,0.9775307530909626,-0.7614135879558142,0.6658396168250275,-0.7140049295141787,0.8354465149671583,-0.9543454695238035
69,0.25810746053266775,-0.5458739963677071,-0.4559583730743355,0.9910559686245489,-0.8006160973174729,0.7039746969810909,-0.744697666533077,0.8563785020695793,-0.964188765002727
70,0.5440211108893691,-0.408082061813394,-0.36043013787320216,0.9984709945520139,-0.8366589407097225,0.7401802314254105,-0.7738906815578913,0.8759900155933534,-0.9728573449933879
71,0.7766821844942585,-0.26024179255051694,-0.2609529546566747,0.9997301147727672,-0.8693998734961063,0.7743569833046898,-0.8015251837414548,0.8942508160061056,-0.9803406481663572
72,0.9333161944178714,-0.10599350666205426,-0.15861671626101218,0.994825566391948,-0.8987096821728212,0.8064112765176251,-0.827545520874042,0.9111327464771685,-0.9866295572694394
73,0.9985907124355626,0.05086469113270889,-0.054542639929312214,0.9837875875812528,-0.9244726943153957,0.8362552524745861,-0.8518992914595229,0.9266097762933826,-0.9917164102356208
74,0.9661162139294509,0.20647043142155316,0.0501290169792345,0.9666842311505499,-0.9465872350849095,0.8638071109119041,-0.874537450245002,0.9406580409965688,-0.9955950095181308
75,0.8390715290764539,0.3569921844527198,0.1542514498875855,0.9436209449796752,-0.9649660284921128,0.8889913341007086,-0.895414406991431,0.9532558791807932,-0.9982606296411992
76,0.6298926768023462,0.4987236051135305,0.256683871631777,0.9147399218971973,-0.9795365418359037,0.9117388938357731,-0.914488118286289,0.9643838658926854,-0.9997100229573114
77,0.35905554060248235,0.6281747954476982,0.3563040111638174,0.8802192230143292,-0.9902412719567452,0.9319874406370271,-0.9317201722133952,0.9740248425833082,-0.9999414236039739
78,0.05307154640140036,0.7421582375253156,0.4520204093881391,0.8402716799189872,-0.9970379721753788,0.9496814746451455,-0.9470758657094343,0.9821639435653992,-0.9989545496551433
79,-0.2581074605326642,0.8378672807130894,0.5427843774158465,0.7951435824982575,-0.9998998190211571,0.964772497742816,-0.9605242744512809,0.988788618935172,-0.9967506034647098
80,-0.544021110889369,0.9129452507276274,0.6276014862196588,0.745113160479349,-0.9988155180920337,0.9772191464846837,-0.9720383151334788,0.9938886539233756,-0.9933322702016162
81,-0.7766821844942606,0.965543478777675,0.7055424618063943,0.6904888680508158,-0.9937893486284056,0.9869873054717099,-0.9815948000104128,0.9974561846457162,-0.9887037145783868
82,-0.9333161944178727,0.9943668219251292,0.7757533665373267,0.6316074821399059,-0.9848411466249084,0.9940502008590822,-0.9891744835933428,0.9994857102283996,-0.9828705757770754
83,-0.9985907124355624,0.9987055538025083,0.8374649550476478,0.5688320260708031,-0.9720062265468032,0.9983884737414837,-0.9947621014082572,0.9999741012900804,-0.9758399605787883
84,-0.9661162139294518,0.9784528404315647,0.8900011022596581,0.5025495314051245,-0.9553352419599241,0.9999902332144908,-0.9983464007364914,0.9989206047671406,-0.9676204347051557
85,-0.8390715290764521,0.9341073708303969,0.9327862111506074,0.43316865176366215,-0.9348939856241834,0.9988510889667259,-0.9999201632762066,0.9963268450748598,-0.9582220123823404
86,-0.6298926768023491,0.8667610776347568,0.9653515191141269,0.36111714334087686,-0.9107631298396208,0.9949741633133917,-0.9994802196790873,0.9921968216026841,-0.947656144140219
87,-0.3590555406024858,0.7780722500926555,0.9873402338214391,0.2868392276457659,-0.8830379080696736,0.9883700826382202,-0.99702745593299,0.9865369025474549,-0.9359357028617011
88,-0.053071546401396934,0.6702247014795227,0.9985114423127763,0.21079285272849663,-0.8518277390982248,0.9790569482673016,-0.9925668115776792,0.9793558150941206,-0.9230749680990943
89,0.25810746053266753,0.5458739963677072,0.9987427504901831,0.1334468697784127,-0.817255795203628,0.9670602868545936,-0.9861072697572522,0.9706646319590367,-0.9090896086766521
90,0.5440211108893719,0.40808206181339085,0.9880316240928624,0.055278142500564634,-0.7794585160540195,0.9524129804151569,-0.9776618391292823,0.9604767543166481,-0.8939966636005564
91,0.7766821844942583,0.26024179255051366,0.9664954164630705,-0.023231392907654184,-0.7385850702422735,0.9351551761978125,-0.9672475276671144,0.9488078911358473,-0.877814521299499
92,0.9333161944178714,0.10599350666205791,0.9343700827983407,-0.10159769905336817,-0.6947967665856984,0.9153341766443542,-0.9548853084080651,0.935676034957883,-0.8605628972211928
93,0.9985907124355626,-0.05086469113271232,0.8920075949769618,-0.1793376215997619,-0.6482664175138636,0.8930043097368067,-0.9406000772165332,0.9211014341531655,-0.8422628098121747
94,0.9661162139294528,-0.20647043142154956,0.8398720852804256,-0.2559718680731754,-0.5991776570568509,0.8682267800882453,-0.9244206026470186,0.9051065616997477,-0.8229365549100481
95,0.8390715290764541,-0.3569921844527197,0.7785347612630239,-0.3310279628606409,-0.5477242161256735,0.8410695011851662,-0.9063794680080975,0.8877160805316212,-0.8026076785794144
96,0.6298926768023464,-0.49872360511353037,0.7086676474823519,-0.40404316017909603,-0.4941091579448341,0.811606909241355,-0.8865130057439711,0.8689568055102602,-0.7813009484246666
97,0.35905554060248257,-0.6281747954476953,0.6310362226576238,-0.47456729705706235,-0.43854407665459455,0.7799197591734263,-0.8648612242657581,0.8488576620780406,-0.7590423234144573
98,0.05307154640139351,-0.742158237525318,0.5464910329246397,-0.542165568739038,-0.3812482622455238,0.7460949032571519,-0.8414677273798796,0.8274496416573345,-0.7358589222546652
99,-0.258107460532664,-0.8378672807130874,0.45595837307433246,-0.6064212094013851,-0.32244783512113295,0.71022505307148,-0.816379626475796,0.8047657538639392,-0.7117789903484831
100,-0.5440211108893688,-0.9129452507276289,0.360430137873199,-0.666938061652263,-0.26237485370392905,0.6724085253824673,-0.7896474456499373,0.7808409756086713,-0.6868318653837199
101,-0.7766821844942605,-0.9655434787776741,0.2609529546566714,-0.7233430189736386,-0.20126639860681753,0.6327489726639353,-0.7613250199568888,0.7557121971654979,-0.6610479415893147
102,-0.9333161944178701,-0.9943668219251287,0.1586167162610088,-0.7752883260470798,-0.13936363698428297,0.5913550989931623,-0.7314693869927915,0.729418165289408,-0.6344586327047121
103,-0.9985907124355624,-0.998705553802508,0.05454263992931588,-0.8224537227809153,-0.07691087075575388,0.5483403621006493,-0.7001406720291601,0.7019994234717252,-0.6070963337070302
104,-0.9661162139294519,-0.9784528404315654,-0.05012901697923083,-0.8645484188201904,-0.014154572457593448,0.503822662390278,-0.6674019669286235,0.6734982494249824,-0.5789943813427365
105,-0.8390715290764522,-0.9341073708303956,-0.15425144988758188,-0.9013128863659127,0.04865758747145516,0.45792401978259084,-0.6333192030863013,0.6439585898937422,-0.5501870135120237
106,-0.6298926768023437,-0.8667610776347551,-0.2566838716317735,-0.9325204602502408,0.11127771813228406,0.4107702392665754,-0.5979610186527482,0.6134259928919463,-0.5207093275551711
107,-0.359055540602486,-0.7780722500926534,-0.35630401116381394,-0.9579787354026087,0.1734586864776055,0.36249056607703245,-0.5613986203058532,0.5819475374711139,-0.49059723749180345
108,-0.053071546401397184,-0.6702247014795255,-0.4520204093881358,-0.9775307530909618,0.2349550926331357,0.3132173314422695,-0.5237056398500545,0.5495717611279001,-0.45988743026527573
109,0.25810746053266725,-0.5458739963677043,-0.5427843774158494,-0.9910559686245494,0.29552423837880737,0.26308558987350644,-0.4849579859317333,0.5163485849627829,-0.42861732104518524
110,0.5440211108893657,-0.40808206181339424,-0.6276014862196615,-0.9984709945520137,0.3549270849677867,0.21223274898974157,-0.44523369116922945,0.4823292367053453,-0.396825007642838
111,0.7766821844942582,-0.2602417925505172,-0.7055424618063968,-0.9997301147727673,0.4129291965031526,0.16079819289312716,-0.40461275500558114,0.4475661717248285,-0.36454922409489765
112,0.9333161944178713,-0.10599350666205451,-0.7757533665373245,-0.9948255663919484,0.4693016651493323,0.10892290012672405,-0.3631769826002809,0.4121129921477553,-0.3318292934718876
113,0.9985907124355626,0.050864691132708646,-0.8374649550476458,-0.9837875875812522,0.5238220145266979,0.05674905726222565,-0.3210098200845716,0.37602436420733587,-0.2987050799691662
114,0.966116213929451,0.2064704314215529,-0.8900011022596565,-0.966684231150549,0.5762750777242472,0.0044196691763359235,-0.2781961865120428,0.3393559339520984,-0.26521694033850624
115,0.8390715290764542,0.35699218445271624,-0.9327862111506061,-0.9436209449796764,0.6264538464650532,-0.04792183291554451,-0.2348223028429588,0.302164241443702,-0.23140567471956802
116,0.6298926768023466,0.49872360511353336,-0.9653515191141259,-0.9147399218971959,0.6741602880734059,-0.10013198459442338,-0.1909755183067186,0.264506633576314,-0.19731247693129556
117,0.3590555406024828,0.6281747954476925,-0.9873402338214385,-0.880219223014331,0.7192061270192713,-0.15206768146360372,-0.14674413449211873,0.22644117565177452,-0.16297888428355337
118,0.053071546401400854,0.7421582375253155,-0.9985114423127764,-0.8402716799189854,0.7614135879558118,-0.20358657138798736,-0.10221722751976098,0.18802656184716388,-0.12844672697027024
119,-0.2581074605326637,0.8378672807130892,-0.9987427504901829,-0.7951435824982553,0.8006160973174706,-0.2545474446713395,-0.05748446865451583,0.149322024712622,-0.09375807710587533
120,-0.5440211108893686,0.9129452507276273,-0.9880316240928618,-0.7451131604793514,0.8366589407097244,-0.30481062110222323,-0.012635943719584727,0.1103872438390495,-0.05895519746686569
121,-0.7766821844942603,0.965543478777675,-0.9664954164630696,-0.6904888680508184,0.8693998734961079,-0.3542383328077788,0.032238028324373,0.07128225383650427,-0.024080490001080507
122,-0.9333161944178725,0.994366821925129,-0.9343700827983394,-0.6316074821399034,0.8987096821728197,-0.402695101865913,0.07704707726960702,0.03206735176518397,0.010823555832455874
123,-0.9985907124355624,0.9987055538025079,-0.8920075949769602,-0.5688320260708003,0.924472694315397,-0.45004811164083913,0.12170096365484769,-0.0071969958382702166,0.04571441483043717
124,-0.9661162139294519,0.9784528404315662,-0.8398720852804237,-0.5025495314051277,0.9465872350849083,-0.49616757082420565,0.16610976049558573,-0.04645024619580465,0.08054957785572757
125,-0.8390715290764523,0.9341073708303944,-0.7785347612630218,-0.4331686517636591,0.9649660284921137,-0.5409270691841404,0.2101840343849953,-0.08563187364047195,0.11528660362811202
126,-0.6298926768023494,0.866761077634757,-0.7086676474823494,-0.3611171433408803,0.9795365418359029,-0.584203924046809,0.25383502560099747,-0.12468146294270767,0.14988317043250146
127,-0.35905554060248623,0.7780722500926557,-0.6310362226576267,-0.2868392276457626,0.9902412719567456,-0.6258795165611937,0.2969748268564718,-0.16353880246617847,0.18429712768146544
128,-0.053071546401397426,0.670224701479523,-0.5464910329246428,-0.21079285272849327,0.9970379721753785,-0.6658396168250248,0.3395165603328481,-0.2021439770097753,0.21848654726914576
129,0.25810746053266703,0.5458739963677074,-0.45595837307433573,-0.13344686977841633,0.9998998190211571,-0.7039746969810934,0.38137455264047065,-0.24043746019251078,0.2524097746542374
130,0.5440211108893714,0.4080820618133911,-0.36043013787320244,-0.055278142500561206,0.9988155180920336,-0.7401802314254079,0.4224645073534035,-0.2783602062388842,0.2860254796096718
131,0.776682184494258,0.2602417925505207,-0.26095295465667495,0.02323139290765051,0.9937893486284061,-0.774356983304692,0.46270367477121416,-0.31585374102318753,0.31929270657703585
132,0.9333161944178712,0.1059935066620511,-0.15861671626101242,0.10159769905337158,0.9848411466249078,-0.8064112765176229,0.5020110185658573,-0.352860252232369,0.3521709245647204
133,0.9985907124355626,-0.050864691132704976,-0.05454263992931246,0.1793376215997583,0.9720062265468041,-0.836255252474588,0.540307378978067,-0.3893226785084425,0.384620076528595
134,0.9661162139294529,-0.20647043142154933,0.050129016979234255,0.25597186807317185,0.9553352419599231,-0.8638071109119022,0.5775156322345294,-0.42518479743291343,0.4166006281754003
135,0.8390715290764543,-0.35699218445271946,0.15425144988758527,0.33102796286063746,0.9348939856241846,-0.8889913341007102,0.6135608458649704,-0.4603913122177517,0.4480736161291684
136,0.6298926768023467,-0.49872360511353014,0.2566838716317699,0.40404316017909914,0.9107631298396195,-0.9117388938357716,0.6483704296061299,-0.49488793696897826,0.47900069540214535
137,0.359055540602483,-0.6281747954476952,0.3563040111638105,0.4745672970570654,0.8830379080696753,-0.9319874406370284,0.6818742815889044,-0.528621480391592,0.5093441861121633
138,0.053071546401394,-0.7421582375253178,0.45202040938813254,0.542165568739035,0.8518277390982231,-0.9496814746451466,0.7140049295141812,-0.561539927806691,0.539067119389873
139,-0.2581074605326635,-0.8378672807130911,0.5427843774158463,0.6064212094013878,0.817255795203626,-0.9647724977428169,0.7446976665330698,-0.5935925213543382,0.5681332824195301
140,-0.5440211108893683,-0.9129452507276259,0.6276014862196587,0.6669380616522602,0.7794585160540218,-0.9772191464846844,0.7738906815578934,-0.6247298382585013,0.5965072625587707
141,-0.7766821844942602,-0.9655434787776759,0.7055424618063941,0.723343018973641,0.7385850702422712,-0.9869873054717104,0.8015251837414569,-0.6549038670333917,0.624154490483495
142,-0.9333161944178698,-0.9943668219251287,0.7757533665373266,0.775288326047082,0.694796766585701,-0.9940502008590827,0.827545520874044,-0.6840680815137062,0.6510412823051938
143,-0.9985907124355624,-0.998705553802508,0.8374649550476476,0.8224537227809132,0.648266417513861,-0.9983884737414839,0.8518992914595247,-0.7121775125945596,0.6771348806096147
144,-0.966116213929452,-0.9784528404315656,0.890001102259658,0.8645484188201885,0.5991776570568538,-0.9999902332144908,0.8745374502450036,-0.7391888175706482,0.7024034943666557
145,-0.8390715290764524,-0.9341073708303957,0.9327862111506073,0.9013128863659141,0.5477242161256706,-0.9988510889667264,0.8954144069914326,-0.7650603469675171,0.7268163376627746
146,-0.6298926768023441,-0.8667610776347552,0.9653515191141268,0.932520460250242,0.49410915794483734,-0.9949741633133914,0.9144881182862845,-0.7897522087620424,0.7503436672089161
147,-0.35905554060248646,-0.7780722500926579,0.9873402338214391,0.9579787354026077,0.43854407665459144,-0.9883700826382219,0.9317201722133913,-0.8132263298930387,0.7729568185781545
148,-0.05307154640139767,-0.6702247014795204,0.9985114423127767,0.9775307530909626,0.3812482622455206,-0.9790569482673009,0.9470758657094308,-0.8354465149671602,0.7946282411288254
149,0.2581074605326668,-0.5458739963677104,0.9987427504901828,0.9910559686245489,0.32244783512113645,-0.9670602868545962,0.9605242744512819,-0.8563785020695738,0.8153315315707695
150,0.5440211108893653,-0.40808206181339446,0.9880316240928614,0.9984709945520139,0.26237485370393254,-0.9524129804151559,0.9720383151334796,-0.8759900155933482,0.8350414661336977
151,0.7766821844942579,-0.26024179255051744,0.9664954164630706,0.9997301147727672,0.2012663986068211,-0.9351551761978164,0.9815948000104134,-0.8942508160061007,0.8537340312984187
152,0.9333161944178711,-0.10599350666205475,0.9343700827983407,0.9948255663919487,0.1393636369842796,-0.9153341766443529,0.9891744835933433,-0.9111327464771699,0.8713864530536416
153,0.9985907124355626,0.050864691132708396,0.8920075949769619,0.9837875875812528,0.07691087075575755,-0.8930043097368114,0.9947621014082575,-0.9266097762933839,0.8879772246426191
154,0.9661162139294511,0.2064704314215527,0.8398720852804257,0.9666842311505481,0.014154572457590017,-0.8682267800882436,0.9983464007364915,-0.9406580409965699,0.9034861327657749
155,0.8390715290764544,0.3569921844527226,0.7785347612630241,0.9436209449796753,-0.04865758747145149,-0.8410695011851643,0.9999201632762065,-0.9532558791807942,0.9178942822075196
156,0.629892676802347,0.498723605113527,0.708667647482352,0.9147399218971974,-0.11127771813228747,-0.811606909241353,0.9994802196790872,-0.9643838658926863,0.9311841188571753
157,0.3590555406024833,0.6281747954476978,0.631036222657624,0.8802192230143293,-0.1734586864776089,-0.779919759173424,0.9970274559329898,-0.974024842583309,0.943339451095921
158,0.05307154640140134,0.7421582375253153,0.5464910329246458,0.8402716799189874,-0.2349550926331321,-0.7460949032571496,0.9925668115776788,-0.9821639435653972,0.9543454695238045
159,-0.25810746053266326,0.8378672807130891,0.455958373074339,0.7951435824982532,-0.29552423837880387,-0.7102250530714775,0.9861072697572516,-0.9887886189351703,0.964188765002728
